steering_tire_angle,steering_tire_rotation_rate,acceleration,speed,jerk,pose_x,pose_y,pose_z,orientation_x,orientation_y,orientation_z,orientation_w,point_0_acceleration_mps2,point_0_front_wheel_angle_rad,point_0_heading_rate_rps,point_0_lateral_velocity_mps,point_0_longitudinal_velocity_mps,point_0_rear_wheel_angle_rad,point_0_pos_x,point_0_pos_y,point_0_pos_z,point_0_orientation_x,point_0_orientation_y,point_0_orientation_z,point_0_orientation_w,point_1_acceleration_mps2,point_1_front_wheel_angle_rad,point_1_heading_rate_rps,point_1_lateral_velocity_mps,point_1_longitudinal_velocity_mps,point_1_rear_wheel_angle_rad,point_1_pos_x,point_1_pos_y,point_1_pos_z,point_1_orientation_x,point_1_orientation_y,point_1_orientation_z,point_1_orientation_w,point_2_acceleration_mps2,point_2_front_wheel_angle_rad,point_2_heading_rate_rps,point_2_lateral_velocity_mps,point_2_longitudinal_velocity_mps,point_2_rear_wheel_angle_rad,point_2_pos_x,point_2_pos_y,point_2_pos_z,point_2_orientation_x,point_2_orientation_y,point_2_orientation_z,point_2_orientation_w,point_3_acceleration_mps2,point_3_front_wheel_angle_rad,point_3_heading_rate_rps,point_3_lateral_velocity_mps,point_3_longitudinal_velocity_mps,point_3_rear_wheel_angle_rad,point_3_pos_x,point_3_pos_y,point_3_pos_z,point_3_orientation_x,point_3_orientation_y,point_3_orientation_z,point_3_orientation_w,point_4_acceleration_mps2,point_4_front_wheel_angle_rad,point_4_heading_rate_rps,point_4_lateral_velocity_mps,point_4_longitudinal_velocity_mps,point_4_rear_wheel_angle_rad,point_4_pos_x,point_4_pos_y,point_4_pos_z,point_4_orientation_x,point_4_orientation_y,point_4_orientation_z,point_4_orientation_w,point_5_acceleration_mps2,point_5_front_wheel_angle_rad,point_5_heading_rate_rps,point_5_lateral_velocity_mps,point_5_longitudinal_velocity_mps,point_5_rear_wheel_angle_rad,point_5_pos_x,point_5_pos_y,point_5_pos_z,point_5_orientation_x,point_5_orientation_y,point_5_orientation_z,point_5_orientation_w,point_6_acceleration_mps2,point_6_front_wheel_angle_rad,point_6_heading_rate_rps,point_6_lateral_velocity_mps,point_6_longitudinal_velocity_mps,point_6_rear_wheel_angle_rad,point_6_pos_x,point_6_pos_y,point_6_pos_z,point_6_orientation_x,point_6_orientation_y,point_6_orientation_z,point_6_orientation_w,point_7_acceleration_mps2,point_7_front_wheel_angle_rad,point_7_heading_rate_rps,point_7_lateral_velocity_mps,point_7_longitudinal_velocity_mps,point_7_rear_wheel_angle_rad,point_7_pos_x,point_7_pos_y,point_7_pos_z,point_7_orientation_x,point_7_orientation_y,point_7_orientation_z,point_7_orientation_w
-0.459937,0.000000,0.492093,5.167105,0.000000,-0.106832,0.000076,0.057884,0.000402,-0.000033,-0.040197,0.999192,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.044252,-0.009764,0.000000,-0.000000,0.000000,-0.035399,0.999373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304871,-0.034528,0.000000,0.000000,0.000000,-0.298354,0.954455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.459937,0.000000,0.492093,5.167105,0.000000,-0.103280,-0.000080,0.057880,0.000349,-0.000083,-0.043078,0.999072,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.044252,-0.009764,0.000000,-0.000000,0.000000,-0.035399,0.999373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304871,-0.034528,0.000000,0.000000,0.000000,-0.298354,0.954455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.459937,0.000000,0.492093,5.167105,0.000000,-0.099598,-0.000260,0.057861,0.000279,-0.000174,-0.046041,0.998940,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.044252,-0.009764,0.000000,-0.000000,0.000000,-0.035399,0.999373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.304871,-0.034528,0.000000,0.000000,0.000000,-0.298354,0.954455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.453241,0.000000,0.493150,5.167105,0.000000,-0.095786,-0.000468,0.057827,0.000200,-0.000300,-0.049084,0.998795,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.031724,-0.009369,0.000000,-0.000000,0.000000,-0.043290,0.999063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316964,-0.039643,0.000000,0.000000,0.000000,-0.301604,0.953433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.453241,0.000000,0.493150,5.167105,0.000000,-0.091844,-0.000705,0.057781,0.000124,-0.000453,-0.052208,0.998636,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.031724,-0.009369,0.000000,-0.000000,0.000000,-0.043290,0.999063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316964,-0.039643,0.000000,0.000000,0.000000,-0.301604,0.953433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.453241,0.000000,0.493150,5.167105,0.000000,-0.087771,-0.000974,0.057725,0.000055,-0.000622,-0.055408,0.998464,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.031724,-0.009369,0.000000,-0.000000,0.000000,-0.043290,0.999063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316964,-0.039643,0.000000,0.000000,0.000000,-0.301604,0.953433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.445098,0.000000,0.494545,5.167105,0.000000,-0.087771,-0.000974,0.057725,0.000055,-0.000622,-0.055408,0.998464,0.000000,0.000000,0.000000,0.000000,5.102095,0.000000,-0.031724,-0.009369,0.000000,-0.000000,0.000000,-0.043290,0.999063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316964,-0.039643,0.000000,0.000000,0.000000,-0.301604,0.953433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000 
-0.445098,0.000000,0.494545,5.167105,0.000000,-0.083566,-0.001278,0.057664,0.000002,-0.000799,-0.058684,0.998276,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.020837,-0.007045,0.000000,-0.000000,0.000000,-0.049931,0.998753,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,0.327418,-0.041953,0.000000,0.000000,0.000000,-0.302776,0.953062,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,0.613247,-0.243948,0.000000,0.000000,0.000000,-0.251410,0.967881,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,0.919002,-0.414282,0.000000,0.000000,0.000000,-0.201284,0.979533,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,1.240641,-0.552298,0.000000,0.000000,0.000000,-0.154841,0.987939,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,1.573858,-0.659379,0.000000,0.000000,0.000000,-0.113634,0.993523,0.000000,0.000000,0.000000,0.000000,0.221510,0.000000,1.914819,-0.738407,0.000000,0.000000,0.000000,-0.077775,0.996971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.260585,-0.792685,0.000000,0.000000,0.000000,-0.047654,0.998864 
-0.445098,0.000000,0.494545,5.167105,0.000000,-0.083566,-0.001278,0.057664,0.000002,-0.000799,-0.058684,0.998276,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.015002,-0.007417,0.000000,-0.000000,0.000000,-0.054821,0.998496,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,0.332894,-0.045734,0.000000,0.000000,0.000000,-0.304338,0.952564,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,0.618059,-0.248665,0.000000,0.000000,0.000000,-0.252219,0.967670,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,0.923529,-0.419510,0.000000,0.000000,0.000000,-0.201509,0.979487,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,1.245105,-0.557673,0.000000,0.000000,0.000000,-0.154631,0.987972,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,1.578367,-0.664613,0.000000,0.000000,0.000000,-0.113118,0.993582,0.000000,0.000000,0.000000,0.000000,0.237522,0.000000,1.919410,-0.743287,0.000000,0.000000,0.000000,-0.077053,0.997027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.265254,-0.797064,0.000000,0.000000,0.000000,-0.046813,0.998904 
-0.434941,0.000000,0.491297,5.167105,0.000000,-0.070162,-0.002422,0.057483,-0.000060,-0.001264,-0.068939,0.997620,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.012333,-0.003066,0.000000,-0.000000,0.000000,-0.063661,0.997972,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.334830,-0.047539,0.000000,0.000000,0.000000,-0.309487,0.950904,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.617782,-0.253544,0.000000,0.000000,0.000000,-0.255673,0.966763,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.922024,-0.426566,0.000000,0.000000,0.000000,-0.203565,0.979061,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.243017,-0.566078,0.000000,0.000000,0.000000,-0.155563,0.987826,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.576077,-0.673647,0.000000,0.000000,0.000000,-0.113184,0.993574,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.917110,-0.752366,0.000000,0.000000,0.000000,-0.076464,0.997072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.263017,-0.805734,0.000000,0.000000,0.000000,-0.045761,0.998952 
-0.434941,0.000000,0.491297,5.167105,0.000000,-0.065431,-0.002888,0.057435,-0.000056,-0.001369,-0.072487,0.997368,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.012333,-0.003066,0.000000,-0.000000,0.000000,-0.063661,0.997972,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.334830,-0.047539,0.000000,0.000000,0.000000,-0.309487,0.950904,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.617782,-0.253544,0.000000,0.000000,0.000000,-0.255673,0.966763,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,0.922024,-0.426566,0.000000,0.000000,0.000000,-0.203565,0.979061,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.243017,-0.566078,0.000000,0.000000,0.000000,-0.155563,0.987826,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.576077,-0.673647,0.000000,0.000000,0.000000,-0.113184,0.993574,0.000000,0.000000,0.000000,0.000000,0.253602,0.000000,1.917110,-0.752366,0.000000,0.000000,0.000000,-0.076464,0.997072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.263017,-0.805734,0.000000,0.000000,0.000000,-0.045761,0.998952 
-0.429133,0.000000,0.491092,5.167105,0.000000,-0.060567,-0.003400,0.057399,-0.000047,-0.001440,-0.076097,0.997099,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.008173,-0.002085,0.000000,-0.000000,0.000000,-0.070341,0.997523,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.338364,-0.051202,0.000000,0.000000,0.000000,-0.312235,0.950005,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.620120,-0.258839,0.000000,0.000000,0.000000,-0.257322,0.966326,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.923770,-0.432899,0.000000,0.000000,0.000000,-0.204337,0.978901,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.244542,-0.572917,0.000000,0.000000,0.000000,-0.155656,0.987811,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.577582,-0.680549,0.000000,0.000000,0.000000,-0.112777,0.993620,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.918679,-0.758989,0.000000,0.000000,0.000000,-0.075698,0.997131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.264668,-0.811826,0.000000,0.000000,0.000000,-0.044765,0.998998 
-0.429133,0.000000,0.491092,5.167105,0.000000,-0.060567,-0.003400,0.057399,-0.000047,-0.001440,-0.076097,0.997099,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.008173,-0.002085,0.000000,-0.000000,0.000000,-0.070341,0.997523,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.338364,-0.051202,0.000000,0.000000,0.000000,-0.312235,0.950005,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.620120,-0.258839,0.000000,0.000000,0.000000,-0.257322,0.966326,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.923770,-0.432899,0.000000,0.000000,0.000000,-0.204337,0.978901,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.244542,-0.572917,0.000000,0.000000,0.000000,-0.155656,0.987811,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.577582,-0.680549,0.000000,0.000000,0.000000,-0.112777,0.993620,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.918679,-0.758989,0.000000,0.000000,0.000000,-0.075698,0.997131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.264668,-0.811826,0.000000,0.000000,0.000000,-0.044765,0.998998 
-0.429133,0.000000,0.490778,5.167105,0.000000,-0.050441,-0.004569,0.057366,-0.000026,-0.001466,-0.083501,0.996507,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,-0.008173,-0.002085,0.000000,-0.000000,0.000000,-0.070341,0.997523,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.338364,-0.051202,0.000000,0.000000,0.000000,-0.312235,0.950005,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.620120,-0.258839,0.000000,0.000000,0.000000,-0.257322,0.966326,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,0.923770,-0.432899,0.000000,0.000000,0.000000,-0.204337,0.978901,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.244542,-0.572917,0.000000,0.000000,0.000000,-0.155656,0.987811,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.577582,-0.680549,0.000000,0.000000,0.000000,-0.112777,0.993620,0.000000,0.000000,0.000000,0.000000,0.285580,0.000000,1.918679,-0.758989,0.000000,0.000000,0.000000,-0.075698,0.997131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.264668,-0.811826,0.000000,0.000000,0.000000,-0.044765,0.998998 
-0.412872,0.000000,0.492596,5.167105,0.000000,-0.045181,-0.005230,0.057372,-0.000022,-0.001423,-0.087293,0.996182,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.002784,-0.007061,0.000000,-0.000000,0.000000,-0.082405,0.996599,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.348030,-0.064548,0.000000,0.000000,0.000000,-0.313712,0.949518,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.629140,-0.273061,0.000000,0.000000,0.000000,-0.257374,0.966312,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.932771,-0.447153,0.000000,0.000000,0.000000,-0.203358,0.979104,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.253823,-0.586529,0.000000,0.000000,0.000000,-0.153975,0.988075,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.587227,-0.693026,0.000000,0.000000,0.000000,-0.110669,0.993857,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.928654,-0.770018,0.000000,0.000000,0.000000,-0.073369,0.997305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.274886,-0.821238,0.000000,0.000000,0.000000,-0.042383,0.999101 
-0.412872,0.000000,0.492596,5.167105,0.000000,-0.039790,-0.005946,0.057391,-0.000023,-0.001347,-0.091146,0.995837,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.002784,-0.007061,0.000000,-0.000000,0.000000,-0.082405,0.996599,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.348030,-0.064548,0.000000,0.000000,0.000000,-0.313712,0.949518,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.629140,-0.273061,0.000000,0.000000,0.000000,-0.257374,0.966312,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,0.932771,-0.447153,0.000000,0.000000,0.000000,-0.203358,0.979104,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.253823,-0.586529,0.000000,0.000000,0.000000,-0.153975,0.988075,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.587227,-0.693026,0.000000,0.000000,0.000000,-0.110669,0.993857,0.000000,0.000000,0.000000,0.000000,0.301686,0.000000,1.928654,-0.770018,0.000000,0.000000,0.000000,-0.073369,0.997305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.274886,-0.821238,0.000000,0.000000,0.000000,-0.042383,0.999101 
-0.412872,0.000000,0.492596,5.167105,0.000000,-0.039790,-0.005946,0.057391,-0.000023,-0.001347,-0.091146,0.995837,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.021131,-0.013138,0.000000,-0.000000,0.000000,-0.088904,0.996040,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.365598,-0.075124,0.000000,0.000000,0.000000,-0.312859,0.949799,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.647081,-0.283132,0.000000,0.000000,0.000000,-0.256014,0.966673,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.951201,-0.456369,0.000000,0.000000,0.000000,-0.201700,0.979447,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.272723,-0.594657,0.000000,0.000000,0.000000,-0.152311,0.988333,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.606484,-0.700032,0.000000,0.000000,0.000000,-0.108960,0.994046,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.948173,-0.775849,0.000000,0.000000,0.000000,-0.071706,0.997426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.294574,-0.825914,0.000000,0.000000,0.000000,-0.040835,0.999166 
-0.401288,0.000000,0.490667,5.170180,0.000000,-0.034268,-0.006718,0.057422,-0.000039,-0.001243,-0.095043,0.995472,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.021131,-0.013138,0.000000,-0.000000,0.000000,-0.088904,0.996040,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.365598,-0.075124,0.000000,0.000000,0.000000,-0.312859,0.949799,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.647081,-0.283132,0.000000,0.000000,0.000000,-0.256014,0.966673,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.951201,-0.456369,0.000000,0.000000,0.000000,-0.201700,0.979447,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.272723,-0.594657,0.000000,0.000000,0.000000,-0.152311,0.988333,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.606484,-0.700032,0.000000,0.000000,0.000000,-0.108960,0.994046,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.948173,-0.775849,0.000000,0.000000,0.000000,-0.071706,0.997426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.294574,-0.825914,0.000000,0.000000,0.000000,-0.040835,0.999166 
-0.401288,0.000000,0.490667,5.170180,0.000000,-0.028616,-0.007550,0.057463,-0.000065,-0.001118,-0.098986,0.995088,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.021131,-0.013138,0.000000,-0.000000,0.000000,-0.088904,0.996040,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.365598,-0.075124,0.000000,0.000000,0.000000,-0.312859,0.949799,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.647081,-0.283132,0.000000,0.000000,0.000000,-0.256014,0.966673,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.951201,-0.456369,0.000000,0.000000,0.000000,-0.201700,0.979447,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.272723,-0.594657,0.000000,0.000000,0.000000,-0.152311,0.988333,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.606484,-0.700032,0.000000,0.000000,0.000000,-0.108960,0.994046,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.948173,-0.775849,0.000000,0.000000,0.000000,-0.071706,0.997426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.294574,-0.825914,0.000000,0.000000,0.000000,-0.040835,0.999166 
-0.401288,0.000000,0.490667,5.170180,0.000000,-0.028616,-0.007550,0.057463,-0.000065,-0.001118,-0.098986,0.995088,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.025432,-0.013747,0.000000,-0.000000,0.000000,-0.092155,0.995745,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.369487,-0.077981,0.000000,0.000000,0.000000,-0.313585,0.949560,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.650652,-0.286418,0.000000,0.000000,0.000000,-0.256316,0.966593,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,0.954664,-0.459845,0.000000,0.000000,0.000000,-0.201679,0.979452,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.276191,-0.598120,0.000000,0.000000,0.000000,-0.152057,0.988372,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.610007,-0.703322,0.000000,0.000000,0.000000,-0.108545,0.994092,0.000000,0.000000,0.000000,0.000000,0.317794,0.000000,1.951759,-0.778854,0.000000,0.000000,0.000000,-0.071191,0.997463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.298211,-0.828561,0.000000,0.000000,0.000000,-0.040269,0.999189 
-0.397358,0.000000,0.491923,5.171525,0.000000,-0.022834,-0.008443,0.057512,-0.000104,-0.000980,-0.102964,0.994685,0.000000,0.000000,0.000000,0.000000,5.167105,0.000000,0.026961,-0.013963,0.000000,-0.000000,0.000000,-0.093311,0.995637,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,0.370866,-0.078996,0.000000,0.000000,0.000000,-0.313840,0.949476,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,0.651919,-0.287584,0.000000,0.000000,0.000000,-0.256421,0.966565,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,0.955893,-0.461078,0.000000,0.000000,0.000000,-0.201671,0.979453,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,1.277423,-0.599347,0.000000,0.000000,0.000000,-0.151966,0.988386,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,1.611258,-0.704487,0.000000,0.000000,0.000000,-0.108398,0.994108,0.000000,0.000000,0.000000,0.000000,0.334018,0.000000,1.953033,-0.779918,0.000000,0.000000,0.000000,-0.071008,0.997476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.299503,-0.829498,0.000000,0.000000,0.000000,-0.040068,0.999197 
